db,folder,file,description,timestamp,commit_sha,seed,epistemic_gain,b_candidates,opponent,phase_idx,game,start,end,duration,mean_joint_dist,start_joint_dist,final_joint_dist,joint_match_ratio,joint_convergence_t,mean_row_dist,start_row_dist,final_row_dist,row_match_ratio,row_convergence_t,mean_col_dist,corr_joint_vfe,corr_joint_efe,corr_joint_gamma,corr_row_vfe,corr_row_efe,corr_row_gamma,mean_vfe,mean_efe,mean_gamma
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,3,10.0,Full,TFT,0,3_2_2_StagHunt,0,800,800,0.48658617661892944,0.47268112602014584,0.4819743276655726,0.0,,0.015564139001071453,0.03447173327207565,0.018515444099903106,0.9825,27.0,0.0,0.13217200095852472,-0.04755133677851839,-0.04755147852013936,-0.001888175962391763,0.02765023256385206,0.027650350401180614,12.019594906130806,-3.730667281827922,2.192586556800327
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,3,10.0,Full,TFT,1,1_1_1_Prisoners,800,1200,400,0.3861939500064821,0.046715452671051025,0.8201591239470933,0.4075,802.0,0.26491415447555483,0.046715452671051025,0.5014010798931122,0.4075,802.0,0.205,0.1896680768813366,0.23020076584087135,0.23018698642033492,0.18331458865269445,0.2320356556633432,0.23202535027744095,11.392126116156579,-4.587178704642869,2.0589925802756914
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,3,10.0,Full,TFT,2,3_2_2_StagHunt,1200,2000,800,0.4859763451762128,0.31561057806015014,0.49942900002787355,0.0,,0.013882388472557067,0.17813644647598267,0.0006986701488494873,0.94125,1247.0,0.0,-0.21371155270760656,0.11157726331820254,0.11156574324826982,0.2521394029376835,-0.2671503363268466,-0.2671422278522891,16.378534851670267,-4.9709608856102845,2.0038970781771046
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,4,10.0,Full,TFT,0,3_2_2_StagHunt,0,800,800,0.4851780821596025,0.4731471856745809,0.47927676926794865,0.0,,0.017038029562681915,0.03421724855899811,0.02306472271680832,0.98375,27.0,0.0,0.3087046671102025,-0.06663120971680797,-0.06662421113892884,-0.22320568590000492,0.04675768100272944,0.046758193244232034,11.31351208742708,-3.613904928668975,2.2128134029823996
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,4,10.0,Full,TFT,1,1_1_1_Prisoners,800,1200,400,0.3655979474760596,0.044924234114587305,0.7962904278681571,0.44,802.0,0.25973979839589445,0.044924234114587305,0.5032034605741501,0.44,802.0,0.18,0.04515466002286267,0.09556568304383813,0.09556265533722934,0.04188875846078468,0.09880262341173078,0.09879960905751795,11.497830295190216,-4.523519132773929,2.0684602230645988
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,4,10.0,Full,TFT,2,3_2_2_StagHunt,1200,2000,800,0.4823178302952108,0.31691223025321963,0.4984338103268597,0.0,,0.0176141494885087,0.1801750934123993,0.001670132875442505,0.9375,1250.0,0.0,-0.2242938558159091,-0.2723489555160498,-0.272349692131004,0.23325275875362023,0.21058089889013482,0.21058172353406612,15.924180189929903,-4.7582557786503505,2.0337831734178993
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,7,10.0,Full,TFT,0,3_2_2_StagHunt,0,800,800,0.4843752407540918,0.4736038196460511,0.4765458259484596,0.0,,0.018094215970486403,0.033923463821411134,0.025040143430233003,0.985,29.0,0.0,0.3704971002188496,-0.1191552447892063,-0.11915531622569084,-0.3023954832371706,0.08829304868866227,0.08829269643227834,11.401570406742394,-3.4377237025702687,2.2434428906687858
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,7,10.0,Full,TFT,1,1_1_1_Prisoners,800,1200,400,0.35121858800878303,0.041484340950846674,0.8129604338436546,0.4625,802.0,0.25167038331739605,0.041484340950846674,0.5087308830022812,0.4625,802.0,0.1725,0.026432774305762165,0.13250367092575968,0.13250210927938022,0.023059999273445514,0.13484256328472777,0.1348410079972782,11.152632779031991,-4.463537104907566,2.077778140621057
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,7,10.0,Full,TFT,2,3_2_2_StagHunt,1200,2000,800,0.4851592170638345,0.3040056872367859,0.4995121872868443,0.0,,0.01427126195281744,0.18345947742462157,0.0006101512908935547,0.93875,1249.0,0.0,-0.199127795605877,0.1430097147190967,0.14299565224726726,0.2104028021064451,-0.3338623531867998,-0.3338620487578225,16.436300419569015,-4.964845853542422,2.004714123610017
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,1,10.0,Full,TFT,0,3_2_2_StagHunt,0,800,800,0.4858108454431092,0.47322085554662835,0.4782682692496533,0.0,,0.016849870886653663,0.034251869916915895,0.02440020889043808,0.985,26.0,0.0,0.24670994082238268,-0.04995505118027101,-0.04995500547540479,-0.16887184328173532,0.012592361104739016,0.012592314524171378,12.498034799359738,-3.673802973524318,2.201543183599632
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,1,10.0,Full,TFT,1,1_1_1_Prisoners,800,1200,400,0.36607832927621353,0.048603750690817835,0.8346946038539609,0.3975,802.0,0.25895487039349974,0.048603750690817835,0.5057994931936264,0.3975,802.0,0.1825,0.10008568811592732,0.3308620810804991,0.33086683575824255,0.09801192321074115,0.3331100348430404,0.3331147995313334,10.332413670197129,-4.530280851255285,2.0676389638176755
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,1,10.0,Full,TFT,2,3_2_2_StagHunt,1200,2000,800,0.4876086682839687,0.3278711688518524,0.49946215910848535,0.0,,0.012268746234476567,0.16532342076301576,0.0006765151023864747,0.95,1240.0,0.0,-0.1558357656541478,0.14590818863491792,0.14586668147140686,0.14353930632759312,-0.36714276726044004,-0.36713506604766477,16.306038341522218,-4.990856819409718,2.0012249754156097
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,2,10.0,Full,TFT,0,3_2_2_StagHunt,0,800,800,0.48520052607730724,0.47320165932917346,0.4793191497850872,0.0,,0.016946847923099993,0.03506121337413788,0.02251889407634735,0.97875,24.0,0.0,0.29904680846498816,-0.11141491768186448,-0.11141599452626812,-0.22378885124534104,0.058638419180867665,0.058638591509279234,11.42782963188365,-3.6536053475014825,2.205456644910596
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,2,10.0,Full,TFT,1,1_1_1_Prisoners,800,1200,400,0.3823667525027534,0.043219371177256105,0.8084319002430614,0.4125,802.0,0.26429127431008964,0.043219371177256105,0.502511112689972,0.4125,802.0,0.2,0.1326932472727928,0.11602493993869445,0.11602139268903576,0.1276974716980667,0.11982804243355309,0.11982451104978462,11.990537706241012,-4.519807427005641,2.068886317635646
scripts\BMA-Study\EG10_group\full_vs_TFT_EG10.db,EG10_group,full_vs_TFT_EG10.db,3_2_2_StagHunt-1_1_1_Prisoners-3_2_2_StagHunt,20260307-193242,cadb35fb,2,10.0,Full,TFT,2,3_2_2_StagHunt,1200,2000,800,0.48557204419482036,0.3081668603420258,0.49933519290302514,0.0,,0.013985177762806415,0.18040820240974426,0.0008215808868408203,0.94125,1247.0,0.0,-0.1985985098808644,0.09469910324779607,0.09471279237210675,0.21218619108415263,-0.2727147091103507,-0.2727145945764674,16.39316787302494,-4.984605862927011,2.0020655672847543
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,7,10.0,Full Grim,Grim,0,1_2_2_Chicken,0,800,800,0.1593143193809567,0.5134678479526453,0.10959012331275061,0.5975,46.0,0.10002595002089948,0.06591546327807009,0.09679430544376373,0.655,46.0,0.0,0.40533349253967493,-0.4237019547455056,-0.42370218396006226,0.1609503952291191,-0.16857475225882299,-0.16857497399880303,2.3930672014324226,0.5647706082335171,3.419683128229137
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,7,10.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,0.25583359848940745,0.10302454182878136,0.10483824104070663,0.2475,802.0,0.25583359848940745,0.10302454182878136,0.10483824104070663,0.2475,802.0,0.0,-0.0012901023574017807,-0.11416839742056996,-0.11417039423340083,-0.0012901023574017807,-0.11416839742056996,-0.11417039423340083,7.644294779854826,2.2636549670954182,3.878326483763491
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,7,10.0,Full Grim,Grim,2,1_2_2_Chicken,1200,2000,800,0.08055379308760166,0.022743275165557863,0.0955407190322876,0.9975,1202.0,0.08041088841855526,0.020456800460815428,0.0955407190322876,0.9975,1202.0,0.0,-0.9807327643579896,0.9993920990762288,0.9993914543062448,-0.9807327643579896,0.9993920990762288,0.9993914543062448,3.6092133546966942,2.2865674072720945,3.889795896694344
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,5,10.0,Full Grim,Grim,0,1_2_2_Chicken,0,800,800,0.18480559154733167,0.5543414674870758,0.10962423673807149,0.48875,54.0,0.10999111276774784,0.06370331287384033,0.09682805836200714,0.5625,0.0,0.0,0.4510362701137814,-0.4694613473982961,-0.469461205337206,0.11211509368893055,-0.12797897007195164,-0.12797881200336095,2.5125787925309853,0.5017580327122119,3.410218825663226
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,5,10.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,0.18429170025978237,0.2306922048702836,0.10349311605095864,0.2975,1139.0,0.18429170025978237,0.2306922048702836,0.10349311605095864,0.2975,1139.0,0.0,0.014096434495797314,0.05522519926222122,0.05522505576877308,0.014096434495797314,0.05522519926222122,0.05522505576877308,7.7029198241973065,2.261418131935377,3.877450863371503
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,5,10.0,Full Grim,Grim,2,1_2_2_Chicken,1200,2000,800,0.0805333249270916,0.022262744903564453,0.0955479884147644,0.9975,1202.0,0.0803896963596344,0.019964687824249268,0.0955479884147644,0.9975,1202.0,0.0,-0.9794390932913135,0.9994039822231768,0.9994038998939343,-0.9794390932913135,0.9994039822231768,0.9994038998939343,3.5268371708047925,2.284326965487304,3.8887233035183653
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,1,10.0,Full Grim,Grim,0,1_2_2_Chicken,0,800,800,0.17967797631085042,0.44793921468077047,0.1096577180632422,0.49125,40.0,0.11567890067672124,0.05614822452887893,0.0968603926897049,0.545,40.0,0.0,0.514579204503036,-0.537810982975267,-0.5378111010504993,0.2467590621916041,-0.26525828194316403,-0.2652583936303598,2.2224230181254097,0.6497277486604136,3.437998362865977
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,1,10.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,0.24891554894391446,0.09853956799954176,0.10445576012134553,0.2575,802.0,0.24891554894391446,0.09853956799954176,0.10445576012134553,0.2575,802.0,0.0,0.012864646522223107,-0.08904790244235525,-0.08904825465503155,0.012864646522223107,-0.08904790244235525,-0.08904825465503155,7.583174141934723,2.266720695853433,3.879855439425138
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,1,10.0,Full Grim,Grim,2,1_2_2_Chicken,1200,2000,800,0.08043760590255261,0.022978955507278444,0.09554142951965332,0.9975,1202.0,0.08029468782246113,0.02069226622581482,0.09554142951965332,0.9975,1202.0,0.0,-0.9806776708709628,0.9993210954270842,0.9993215053377138,-0.9806776708709628,0.9993210954270842,0.9993215053377138,3.6625387062635855,2.285755961024819,3.8893927891139004
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,3,10.0,Full Grim,Grim,0,1_2_2_Chicken,0,800,800,0.1697262935974257,0.4699568080262697,0.1096199450892162,0.49625,42.0,0.10537910065355391,0.05910793032031506,0.09682335138320923,0.5625,42.0,0.0,0.5595549406230349,-0.5656900956880162,-0.5656899380172551,0.23637117456263704,-0.23662446271611853,-0.2366242876920612,2.3806350845424458,0.5988165073191603,3.419897659629413
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,3,10.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,0.17565227675484493,0.05177740121260285,0.10192120119929314,0.3625,802.0,0.17565227675484493,0.05177740121260285,0.10192120119929314,0.3625,802.0,0.0,-0.09026702705652402,0.241638453201157,0.24162725538720592,-0.09026702705652402,0.241638453201157,0.24162725538720592,7.55475673152483,2.263465497240378,3.8784764632578286
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,3,10.0,Full Grim,Grim,2,1_2_2_Chicken,1200,2000,800,0.0782644098997116,0.019712097644805908,0.0955391001701355,0.9975,1202.0,0.07811482295393944,0.01731870651245117,0.0955391001701355,0.9975,1202.0,0.0,-0.9815093744976381,0.9995960882069402,0.9995948927440581,-0.9815093744976381,0.9995960882069402,0.9995948927440581,3.6050040429239743,2.2739642578526813,3.883767646202557
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,2,10.0,Full Grim,Grim,0,1_2_2_Chicken,0,800,800,0.17923143038120506,0.40329588966073543,0.10964897765453259,0.48,36.0,0.11035185966495192,0.05101812032982707,0.09685145914554597,0.60125,36.0,0.0,0.5977292152411698,-0.6392560933975574,-0.6392561163535299,0.18026257975824966,-0.24320823492018429,-0.2432082509142878,1.7039257089147577,0.8753804723496534,3.504821816393177
scripts\BMA-Study\EG10_group\Grim_vs_Grim_EG10.db,EG10_group,Grim_vs_Grim_EG10.db,1_2_2_Chicken-1_1_1_Prisoners-1_2_2_Chicken,20260309-141956,d6554bb8,2,10.0,Full Grim,Grim,1,1_1_1_Prisoners,800,1200,400,0.17617071247659624,0.15978779062628745,0.1133111073076725,0.295,802.0,0.17617071247659624,0.15978779062628745,0.1133111073076725,0.295,802.0,0.0,-0.06572441077756735,0.09445896536853354,0.09445896536853354,-0.06572441077756735,0.09445896536853354,0.09445896536853354,8.503195248696137,2.2476290019968688,3.8702291809025002
